,activities.activity_id,similar.klifs_structure_id,similar.fp_similarity
140460,7575963,6260,0.0747126436781609
166322,7575964,9156,0.0559006211180124
41064,7575965,-1,
35339,7575967,-1,
61266,7575971,3839,0.1524390243902439
190227,7575985,14816,0.1283422459893048
34128,7575988,-1,
153174,7575993,7999,0.1027397260273972
68063,7575999,2470,0.0855263157894736
130589,7576005,14317,0.0920245398773006
38174,7576007,-1,
123845,7576011,15056,0.0943396226415094
41025,7576018,-1,
194133,7576021,12084,0.1282051282051282
179318,7576026,11124,0.0921985815602836
177992,7576029,407,0.0921985815602836
174507,7576032,2230,0.0666666666666666
187454,7576034,10725,0.1478873239436619
84463,7576048,13786,0.2280701754385964
165027,7576064,14676,0.1118881118881118
184549,7576066,4866,0.0708661417322834
35813,7576067,11695,0.226890756302521
42427,7576070,-1,
183619,7576078,2940,0.0744680851063829
183080,7576083,1503,0.0567375886524822
174492,7576087,7319,0.1451612903225806
187402,7576091,4620,0.0854700854700854
35013,7576099,-1,
178843,7576108,14255,0.1590909090909091
185608,7576110,2816,0.1283783783783783
174501,7576111,3837,0.1403508771929824
37290,7576113,-1,
180760,7576115,8537,0.0993377483443708
176589,7576118,5308,0.1374045801526717
178808,7576119,13164,0.4857142857142857
165034,7576120,8271,0.1231884057971014
190132,7576127,304,0.1229508196721311
36069,7576129,7080,0.2605042016806723
26185,7576133,-1,
166345,7576138,9149,0.125
149532,7576151,3279,0.202127659574468
125372,7576160,2832,0.0802919708029197
159731,7576167,10663,0.1240310077519379
180755,7576176,14180,0.1319444444444444
174531,7576180,4848,0.0746268656716417
190761,7576184,11057,0.1188811188811188
143984,7576185,9852,0.2222222222222222
180232,7576193,10404,0.112
168035,7576195,9522,0.1032258064516129
177327,7576209,2943,0.0666666666666666
33725,7576218,-1,
196680,7576227,6986,0.1283783783783783
186511,7576238,4835,0.0802919708029197
126340,7576247,13620,0.1735537190082644
180748,7576254,109,0.1164383561643835
180662,7576256,2308,0.2280701754385964
97487,7576272,14567,0.1096774193548387
173671,7576274,2282,0.1232876712328767
189268,7576277,10920,0.1363636363636363
37098,7576279,-1,
152183,7576282,7621,0.1487603305785124
198462,7576284,13997,0.1048951048951049
90336,7576290,9999,0.1428571428571428
186251,7576296,1214,0.1078431372549019
28451,7576299,-1,
43162,7576307,-1,
34218,7576311,11006,0.0689655172413793
37103,7576312,-1,
169204,7576326,13969,0.102803738317757
178897,7576330,11004,0.073394495412844
155420,7576337,9885,0.1176470588235294
10296,7576339,-1,
170379,7576341,10631,0.1
108017,7576346,9122,0.0689655172413793
22254,7576355,-1,
116468,7576356,10510,0.0849056603773584
30628,7576357,-1,
192194,7576359,5566,0.0952380952380952
31282,7576365,-1,
36062,7576366,-1,
40508,7576367,-1,
192408,7576372,9156,0.073394495412844
32925,7576375,-1,
153834,7576386,13754,0.1486486486486486
168150,7576392,6526,0.4923076923076923
37293,7576399,-1,
178046,7576400,1891,0.1056910569105691
193255,7576417,422,0.0727272727272727
179270,7576429,13142,0.1655172413793103
197263,7576430,11696,0.1272727272727272
158181,7576432,11602,0.180722891566265
110595,7576433,1409,0.1571428571428571
139239,7576434,11124,0.1184210526315789
151068,7576435,2140,0.1388888888888889
175622,7576436,9943,0.0738255033557047
178882,7576438,13816,0.2307692307692307
174551,7576439,15169,0.1140939597315436
29079,7576441,-1,
161065,7576442,13072,0.1161290322580645
178888,7576443,1273,0.064516129032258
158883,7576444,7625,0.328
159256,7576446,14485,0.1447368421052631
139891,7576447,12134,0.2046783625730994
158880,7576449,587,0.2786885245901639
89182,7576452,393,0.1699346405228758
188376,7576460,3025,0.1776315789473684
171998,7576462,1895,0.064516129032258
136353,7576463,1868,0.0789473684210526
174546,7576464,10710,0.1265060240963855
177316,7576465,1018,0.152317880794702
38167,7576470,-1,
158650,7576473,3612,0.1496598639455782
116200,7576474,4866,0.1692307692307692
22765,7576475,11692,0.1610738255033557
186236,7576476,1374,0.1798561151079136
33245,7576477,-1,
43055,7576478,-1,
33765,7576479,-1,
175628,7576480,2819,0.1242603550295858
168023,7576481,14895,0.2030075187969924
40329,7576482,-1,
134713,7576484,10390,0.1560283687943262
195300,7576489,9464,0.1428571428571428
20287,7576490,-1,
142988,7576491,1503,0.064516129032258
181729,7576492,6870,0.0753424657534246
194486,7576493,1506,0.1223021582733813
197464,7576496,2243,0.234375
186197,7576497,1678,0.1773049645390071
158371,7576498,7144,0.0859375
15210,7576500,6164,0.1120689655172413
166265,7576501,11798,0.1453488372093023
139876,7576502,293,0.0674846625766871
128926,7576503,8698,0.1066666666666666
121232,7576506,8260,0.0920245398773006
32364,7576507,-1,
166303,7576508,3482,0.1493506493506493
114757,7576511,12772,0.1454545454545454
34001,7576514,5497,0.1655172413793103
174561,7576516,3255,0.1699346405228758
148776,7576518,11140,0.1925925925925926
188150,7576519,3837,0.0814814814814814
37611,7576520,-1,
26165,7576521,-1,
176631,7576523,2639,0.119205298013245
190983,7576526,6789,0.1733333333333333
160857,7576527,14126,0.1125
147410,7576528,8271,0.1554054054054054
135904,7576529,13533,0.1944444444444444
36957,7576530,-1,
35755,7576531,-1,
39484,7576532,-1,
42344,7576533,-1,
173047,7576535,12376,0.2312925170068027
32278,7576536,-1,
39494,7576537,147,0.1741935483870967
41907,7576538,-1,
38905,7576540,-1,
18323,7576541,-1,
42589,7576545,9242,0.2164179104477611
173019,7576546,15016,0.1351351351351351
166296,7576553,12791,0.1363636363636363
126352,7576557,3420,0.2170542635658914
190676,7576559,13016,0.1258278145695364
40001,7576560,-1,
165046,7576562,920,0.0789473684210526
151480,7576565,14326,0.1176470588235294
30068,7576567,2776,0.1804511278195488
198682,7576568,2832,0.0789473684210526
121243,7576569,9467,0.1119402985074626
36667,7576570,-1,
195305,7576571,1425,0.1428571428571428
175792,7576572,14283,0.1428571428571428
180756,7576573,6313,0.2446043165467626
165050,7576575,10663,0.1180555555555555
144855,7576576,6101,0.1793103448275862
36435,7576577,-1,
25068,7576581,-1,
133556,7576582,5973,0.2238805970149253
188362,7576585,2032,0.2844827586206896
173607,7576587,7133,0.0748299319727891
171773,7576588,4848,0.0738255033557047
181466,7576590,13585,0.1366459627329192
191188,7576592,11057,0.1210191082802547
193036,7576593,6179,0.191358024691358
21963,7576594,-1,
141503,7576595,9775,0.1265060240963855
24372,7576596,-1,
167895,7576597,964,0.1538461538461538
29249,7576599,-1,
178002,7576601,10404,0.1397058823529411
171804,7576602,3797,0.1280487804878048
88598,7576611,6796,0.272
42274,7576612,-1,
153198,7576613,5377,0.1801242236024844
198058,7576616,3085,0.1764705882352941
192553,7576617,2943,0.0797546012269938
162438,7576619,1901,0.0984848484848484
188465,7576620,7193,0.1954887218045112
40437,7576621,-1,
194007,7576622,1,0.1180555555555555
173073,7576623,7585,0.1167883211678832
176462,7576625,353,0.2028985507246377
28303,7576626,-1,
37819,7576628,-1,
196637,7576629,1499,0.0986842105263157
198307,7576633,15180,0.1390728476821192
31857,7576634,-1,
125384,7576635,6986,0.173076923076923
177345,7576636,14317,0.0855263157894736
151834,7576637,14093,0.1038961038961039
177340,7576638,11915,0.1515151515151515
63535,7576640,6137,0.1282051282051282
134177,7576644,14712,0.2275862068965517
85781,7576647,1087,0.1940298507462686
150334,7576662,109,0.1699346405228758
152190,7576664,2312,0.2328767123287671
150338,7576673,8568,0.2133333333333333
32931,7576677,-1,
195073,7576678,2865,0.1764705882352941
35011,7576679,-1,
104691,7576680,14567,0.1257485029940119
167953,7576682,1722,0.1564625850340136
188709,7576686,11544,0.1296296296296296
36047,7576690,-1,
177333,7576692,2634,0.1373626373626373
175817,7576726,3478,0.1714285714285714
39492,7576746,-1,
173585,7576753,7122,0.1928571428571428
180719,7576762,11432,0.2624113475177305
169088,7576774,11802,0.1686746987951807
39491,7576795,-1,
181450,7576802,15180,0.1097560975609756
177968,7576806,14093,0.1111111111111111
129706,7576820,14878,0.234375
150380,7576851,2287,0.1379310344827586
181439,7576854,970,0.2035928143712574
188126,7576868,10787,0.1744186046511628
35871,7576873,-1,
39187,7576904,-1,
39500,7576922,11006,0.1012658227848101
185894,7576926,14486,0.1688311688311688
171898,7576948,9881,0.1532846715328467
161423,7576997,12025,0.1572327044025157
29255,7577007,-1,
35879,7577008,-1,
125377,7577041,11696,0.1309523809523809
26426,7577042,4625,0.0769230769230769
185906,7577043,7380,0.175
141504,7577059,4625,0.0778443113772455
4079,7577060,12938,0.3931034482758621
56275,7577062,11122,0.1297297297297297
155712,7577066,13816,0.1139240506329113
25404,7577069,-1,
160277,7577075,12134,0.1212121212121212
127841,7577077,594,0.1371428571428571
143967,7577093,995,0.2155688622754491
95496,7577096,4783,0.1509433962264151
150644,7577097,13888,0.1354166666666666
126356,7577100,3403,0.1560693641618497
38770,7577106,-1,
151850,7577108,2819,0.1256830601092896
88049,7577109,13416,0.1474358974358974
14746,7577110,-1,
32638,7577111,-1,
144809,7577112,10389,0.26
101435,7577117,9464,0.1034482758620689
116386,7577123,3844,0.2137931034482758
171733,7577124,13951,0.1509433962264151
192566,7577126,7144,0.0616438356164383
183118,7577128,10346,0.1032258064516129
39092,7577135,-1,
126388,7577136,12348,0.125
31264,7577139,12772,0.1325966850828729
189040,7577141,1722,0.1069182389937107
181420,7577143,2729,0.1320754716981132
170516,7577145,11544,0.26
112678,7577146,2816,0.0994475138121546
154082,7577155,14019,0.1085714285714285
41106,7577159,-1,
28954,7577160,-1,
31250,7577161,-1,
187500,7577167,9462,0.0745341614906832
27253,7577168,-1,
192201,7577183,4639,0.144578313253012
156416,7577184,2764,0.1049723756906077
186598,7577185,3478,0.1971830985915492
94244,7577186,2945,0.2027972027972027
188519,7577191,936,0.0727272727272727
180802,7577199,14778,0.1013513513513513
166295,7577200,1851,0.1265822784810126
134264,7577201,1195,0.2645161290322581
28466,7577202,-1,
143987,7577204,6574,0.1724137931034483
31252,7577205,-1,
41230,7577206,14955,0.1645569620253164
175736,7577212,14180,0.1337209302325581
32435,7577214,-1,
112705,7577215,7133,0.0807453416149068
192535,7577216,4848,0.073170731707317
127764,7577219,13544,0.1269841269841269
158826,7577220,568,0.1428571428571428
130730,7577225,964,0.1066666666666666
178043,7577244,3085,0.2327044025157232
114913,7577245,2943,0.0971428571428571
56242,7577251,7585,0.119205298013245
37642,7577256,-1,
13479,7577262,-1,
173578,7577266,1810,0.1338028169014084
170730,7577270,3649,0.1888111888111888
19353,7577292,2312,0.1597633136094674
13971,7577306,2865,0.2327044025157232
85743,7577308,14567,0.2
10183,7577314,-1,
18629,7577315,-1,
100159,7577317,80,0.191358024691358
172943,7577318,14861,0.1032258064516129
12515,7577319,-1,
42586,7577321,-1,
37074,7577322,-1,
37342,7577324,-1,
7601,7577327,10787,1.0
137827,7577328,4857,0.1221374045801526
34186,7577329,3597,0.1224489795918367
159696,7577330,7273,0.1277777777777777
166261,7577344,9877,0.1168831168831168
165216,7577352,12241,0.1148648648648648
27504,7577353,-1,
21911,7577354,-1,
70714,7577356,14852,0.1464968152866242
192128,7577357,14176,0.1006711409395973
188529,7577358,9061,0.1595092024539877
37341,7577360,-1,
39637,7577363,-1,
140373,7577364,12483,0.0797546012269938
16475,7577368,-1,
157606,7577371,607,0.1666666666666666
36045,7577373,-1,
19197,7577374,-1,
34269,7577379,-1,
41530,7577383,-1,
27457,7577385,14486,0.2567567567567567
135865,7577386,2488,0.1493506493506493
21670,7577393,-1,
32287,7577394,-1,
25605,7577395,-1,
116291,7577396,13969,0.1447368421052631
42337,7577398,-1,
25374,7577399,-1,
39047,7577403,-1,
25601,7577406,-1,
31176,7577407,9880,0.1038961038961039
191307,7577418,11939,0.1049382716049382
19156,7577420,-1,
33932,7577425,-1,
158879,7577426,10510,0.0891719745222929
40171,7577427,-1,
41359,7577428,-1,
157634,7577432,12129,0.2142857142857142
154398,7577433,3596,0.3103448275862069
30605,7577434,-1,
39395,7577437,-1,
22304,7577439,-1,
149526,7577444,9712,0.1169590643274853
30532,7577447,-1,
40341,7577456,-1,
160484,7577458,6412,0.2142857142857142
38369,7577473,-1,
181357,7577474,2770,0.0774647887323943
29794,7577490,-1,
184178,7577494,12166,0.1165644171779141
41376,7577502,-1,
45645,7577503,-1,
35009,7577508,-1,
195053,7577510,1941,0.0833333333333333
131570,7577536,99,0.1043478260869565
156183,7577538,13941,0.1203007518796992
61557,7577539,14616,0.088235294117647
96314,7577540,11124,0.1145038167938931
173568,7577542,9943,0.0461538461538461
144046,7577544,10715,0.1145038167938931
178266,7577545,15169,0.0597014925373134
37351,7577547,-1,
176433,7577548,10725,0.1313868613138686
162818,7577550,11635,0.1804511278195488
155614,7577552,14485,0.0638297872340425
134210,7577554,12134,0.0833333333333333
17589,7577556,444,0.1451612903225806
56493,7577563,393,0.1151079136690647
122735,7577565,2959,0.1525423728813559
130577,7577569,1868,0.044776119402985
165020,7577570,5550,0.1052631578947368
108194,7577574,4764,0.1636363636363636
171844,7577578,3395,0.1159420289855072
133192,7577579,11435,0.1875
122736,7577580,4866,0.0578512396694214
28778,7577581,14116,0.1015625
170394,7577582,9550,0.1639344262295081
31754,7577583,-1,
15422,7577584,-1,
36328,7577588,-1,
41897,7577589,-1,
118271,7577591,1527,0.1557377049180328
188480,7577593,4695,0.0935251798561151
19061,7577596,-1,
114867,7577597,1503,0.1557377049180328
140552,7577598,6870,0.0472440944881889
123945,7577604,7144,0.0952380952380952
150612,7577605,4620,0.0530973451327433
136577,7577606,380,0.1071428571428571
185042,7577607,13911,0.1156462585034013
144016,7577608,293,0.1029411764705882
90164,7577609,8698,0.109375
137273,7577610,2675,0.1023622047244094
123944,7577612,8260,0.0694444444444444
39959,7577613,-1,
174611,7577614,3482,0.0928571428571428
166342,7577618,10561,0.0661157024793388
152374,7577619,1722,0.0625
35341,7577620,14546,0.1714285714285714
183650,7577622,10745,0.171875
156146,7577624,11140,0.096
101751,7577625,3837,0.109090909090909
35804,7577626,-1,
37814,7577627,-1,
188058,7577629,2635,0.1056910569105691
114712,7577632,5311,0.2212389380530973
183114,7577634,1812,0.0935251798561151
39296,7577636,-1,
23545,7577637,-1,
36310,7577639,-1,
157966,7577640,1491,0.044776119402985
191265,7577641,313,0.1041666666666666
34547,7577642,-1,
37816,7577643,7080,0.136
145305,7577645,9462,0.0472440944881889
153253,7577648,3185,0.2432432432432432
35342,7577656,-1,
191703,7577659,12791,0.0633802816901408
180650,7577660,10917,0.1694915254237288
169180,7577662,2764,0.1034482758620689
93081,7577663,3455,0.1707317073170731
148739,7577665,3279,0.1290322580645161
24750,7577666,-1,
158178,7577667,14833,0.1171171171171171
185584,7577668,14954,0.1203703703703703
39877,7577672,2777,0.0935251798561151
131732,7577674,2832,0.044776119402985
94746,7577675,9469,0.110091743119266
35010,7577676,-1,
136633,7577678,1859,0.1538461538461538
153845,7577679,1156,0.1229508196721311
112598,7577682,4720,0.1666666666666666
31762,7577683,-1,
25096,7577684,14341,0.1794871794871795
181316,7577686,213,0.1071428571428571
22093,7577687,-1,
164947,7577689,5586,0.1746031746031746
141562,7577690,15091,0.2113821138211382
169279,7577694,4848,0.0461538461538461
35343,7577695,-1,
98341,7577698,8214,0.1463414634146341
185846,7577699,11731,0.1311475409836065
133313,7577701,11582,0.0909090909090909
34992,7577702,-1,
169247,7577703,963,0.08130081300813
35337,7577704,-1,
31764,7577705,-1,
193250,7577706,11126,0.1111111111111111
36132,7577717,13004,0.1015625
153460,7577719,5408,0.152
37329,7577720,-1,
188365,7577723,2943,0.0935251798561151
186296,7577725,1901,0.110091743119266
170517,7577726,7181,0.1746031746031746
141542,7577728,1,0.0873015873015873
179258,7577729,7585,0.075
181799,7577731,376,0.1267605633802817
23963,7577732,-1,
134223,7577735,1497,0.1102362204724409
41231,7577738,-1,
160852,7577739,15180,0.0647482014388489
30897,7577740,-1,
175767,7577741,13907,0.0888888888888888
174652,7577742,14317,0.1102362204724409
26443,7577743,14094,0.1063829787234042
131477,7577744,14736,0.1637931034482758
139738,7577746,13234,0.1481481481481481
102710,7577748,14333,0.1794871794871795
35333,7577751,-1,
173078,7577752,4835,0.044776119402985
131619,7577768,109,0.1151079136690647
114506,7577770,1241,0.1176470588235294
149968,7577782,6254,0.2105263157894736
24753,7577783,-1,
158006,7577784,2865,0.1063829787234042
34967,7577785,-1,
144385,7577786,14567,0.1006711409395973
132573,7577787,336,0.0982142857142857
166321,7577788,2299,0.1428571428571428
135825,7577790,2707,0.1698113207547169
181318,7577791,986,0.1185185185185185
28282,7577792,-1,
13944,7577793,-1,
130659,7577795,40,0.1544715447154471
26169,7577797,-1,
150632,7577798,13997,0.0638297872340425
36725,7577802,-1,
118199,7577807,3600,0.0916666666666666
158394,7577808,1701,0.094017094017094
116120,7577809,12103,0.1151079136690647
26433,7577810,-1,
144389,7577822,9848,0.106060606060606
159497,7577825,535,0.0461538461538461
179262,7577827,14790,0.1068702290076335
33404,7577828,-1,
150014,7577830,12241,0.0964912280701754
99547,7577834,6154,0.094017094017094
188101,7577835,14176,0.1588785046728972
125347,7577837,12105,0.1203007518796992
36344,7577859,-1,
39622,7577865,-1,
42484,7577878,-1,
185168,7577881,1813,0.1165644171779141
190700,7577891,14486,0.1240875912408759
179263,7577898,11800,0.1217391304347826
32702,7577899,-1,
37381,7577900,-1,
39156,7577901,-1,
156646,7577917,14274,0.0993377483443708
190201,7577936,11513,0.112
183122,7577938,11540,0.1214285714285714
191277,7577939,3506,0.1639344262295081
164882,7577944,2770,0.0746268656716417
38482,7577956,-1,
14685,7577960,-1,
86311,7577964,6459,0.7303370786516854
41559,7577972,-1,
2581,7577973,-1,
25942,7577978,-1,
41591,7577979,-1,
178131,7577980,1941,0.0666666666666666
31141,7577986,-1,
160242,7578005,9825,0.1881188118811881
189320,7578008,273,0.1260504201680672
181836,7578015,15169,0.0671641791044776
187200,7578016,2230,0.0625
193090,7578018,10725,0.0985915492957746
26440,7578019,1273,0.0676691729323308
