,protein_pdb_id,ligand_pdb_id,ligand_expo_id,pose,rmsd,docking_score,posit_probability,fingerprint_similarity,shape_similarity
kinoml_OEPositDockingFeaturizer_Human_BTK_rcsb_5jrs_chainA_altlocNone_docking-templateNone_4ot5-481_ligand.sdf_1,5jrs,4ot5,481,1,6.14792858500842,-8.222422,0.2300000041723251,0.4892703862660944,0.8238074779510498
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_3cy2_chainA_altlocNone_docking-templateNone_1xr1-ANP_ligand.sdf_1,3cy2,1xr1,ANP,1,4.465534017843346,-13.152595,0.2399999946355819,0.2837837837837837,0.6555242538452148
kinoml_OEPositDockingFeaturizer_Human_MST3_rcsb_3a7j_chainA_altlocNone_docking-templateNone_4w8e-3JB_ligand.sdf_1,3a7j,4w8e,3JB,1,2.558393528813709,-10.812583,0.1800000071525573,0.3164556962025316,0.6783902049064636
kinoml_OEPositDockingFeaturizer_Human_BTK_rcsb_6di1_chainA_altlocNone_docking-templateNone_6di5-GJ7_ligand.sdf_1,6di1,6di5,GJ7,1,8.569042638200262,0.122212,0.5,0.3790849673202614,0.8962951898574829
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_6l15_chainA_altlocNone_docking-templateNone_3c4e-C4E_ligand.sdf_1,6l15,3c4e,C4E,1,6.0606121287374926,-6.671522,0.2399999946355819,0.3193277310924369,0.7989489436149597
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_4mbl_chainA_altlocNone_docking-templateNone_5n4n-8M8_ligand.sdf_1,4mbl,5n4n,8M8,1,3.567233862332469,-9.317662,0.2399999946355819,0.2184873949579832,0.6193016767501831
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_2o63_chainA_altlocNone_docking-templateNone_5dgz-L20_ligand.sdf_1,2o63,5dgz,L20,1,7.203085854918941,-13.37542,0.1800000071525573,0.32,0.7406612634658813
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5orv_chainA_altlocNone_docking-templateNone_4bn1-ADP_ligand.sdf_1,5orv,4bn1,ADP,1,0.2592061241846244,15.447054,0.99,0.7534246575342466,1.354842185974121
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_5n4y_chainA_altlocNone_docking-templateNone_5dgz-L20_ligand.sdf_1,5n4y,5dgz,L20,1,7.3332257976964,-17.289116,0.2399999946355819,0.3720930232558139,0.6032490134239197
kinoml_OEPositDockingFeaturizer_Human_TRKA_rcsb_5kmm_chainA_altlocNone_docking-templateNone_6pl3-OOD_ligand.sdf_1,5kmm,6pl3,OOD,1,8.721930323945358,-7.561058,0.2399999946355819,0.4277456647398844,0.7260831594467163
kinoml_OEPositDockingFeaturizer_Human_BTK_rcsb_7kxp_chainA_altlocNone_docking-templateNone_7kxq-X9Y_ligand.sdf_1,7kxp,7kxq,X9Y,1,0.6186714259874407,-15.409162,0.95,0.8347107438016529,1.393615484237671
kinoml_OEPositDockingFeaturizer_Human_MAP2K1_rcsb_3eqh_chainA_altlocNone_docking-templateNone_4ark-ADP_ligand.sdf_1,3eqh,4ark,ADP,1,13.28666539136973,-12.305929,0.0099999997764825,0.5596330275229358,0.7171180248260498
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5ort_chainA_altlocNone_docking-templateNone_1ol5-ADP_ligand.sdf_1,5ort,1ol5,ADP,1,0.599480237835707,15.433674,0.99,0.8356164383561644,1.471609115600586
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_4a7c_chainA_altlocNone_docking-templateNone_5n4z-8MK_ligand.sdf_1,4a7c,5n4z,8MK,1,10.05355722286064,-4.537682,0.0099999997764825,0.2631578947368421,0.5165148377418518
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_2w1g_chainA_altlocNone_docking-templateNone_3uo4-0C0_ligand.sdf_1,2w1g,3uo4,0C0,1,0.6859645612641696,-11.314829,0.1800000071525573,0.2155688622754491,0.7708247900009155
kinoml_OEPositDockingFeaturizer_Human_BTK_rcsb_6ep9_chainA_altlocNone_docking-templateNone_5bq0-4US_ligand.sdf_1,6ep9,5bq0,4US,1,,-4.41818,0.1800000071525573,0.4932735426008968,0.5311955809593201
kinoml_OEPositDockingFeaturizer_Human_JAK2_rcsb_3q32_chainA_altlocNone_docking-templateNone_6vne-2TA_ligand.sdf_1,3q32,6vne,2TA,1,9.12766919717038,-8.403196,0.0199999995529651,0.4682926829268293,0.7500171661376953
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_4n6y_chainA_altlocNone_docking-templateNone_3bgp-VX1_ligand.sdf_1,4n6y,3bgp,VX1,1,6.698980016455458,-11.993255,0.1800000071525573,0.2647058823529412,0.7645771503448486
kinoml_OEPositDockingFeaturizer_Human_JAK2_rcsb_5cf8_chainA_altlocNone_docking-templateNone_4zim-4OK_ligand.sdf_1,5cf8,4zim,4OK,1,1.709683623876067,-15.235128,0.2300000041723251,0.3,0.8778591752052307
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_3uo5_chainA_altlocNone_docking-templateNone_3w10-RO9_ligand.sdf_1,3uo5,3w10,RO9,1,1.3392652761869095,-11.880512,0.2300000041723251,0.5285714285714286,0.910697102546692
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_6vpl_chainA_altlocNone_docking-templateNone_3r21-D36_ligand.sdf_1,6vpl,3r21,D36,1,8.9253434216028,0.958444,0.0099999997764825,0.3023255813953488,0.7846779227256775
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_3r21_chainA_altlocNone_docking-templateNone_5drd-ATP_ligand.sdf_1,3r21,5drd,ATP,1,9.767962943445074,-6.418195,0.1800000071525573,0.3023255813953488,0.858844518661499
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_4k0y_chainA_altlocNone_docking-templateNone_2xj1-XJ1_ligand.sdf_1,4k0y,2xj1,XJ1,1,5.303682411306317,-17.307096,0.2300000041723251,0.3945578231292517,0.914181113243103
kinoml_OEPositDockingFeaturizer_Human_TRKA_rcsb_4pmm_chainA_altlocNone_docking-templateNone_6pl2-OOM_ligand.sdf_1,4pmm,6pl2,OOM,1,1.580949635503927,-12.464989,0.3300000131130218,0.6464646464646465,0.8213992118835449
kinoml_OEPositDockingFeaturizer_Mouse_PKACa_rcsb_6mm8_chainC_altlocNone_docking-templateNone_3ow3-SMY_ligand.sdf_1,6mm8,3ow3,SMY,1,3.7238296282187777,-7.523313,0.1800000071525573,0.3058823529411765,0.7735617160797119
kinoml_OEPositDockingFeaturizer_Human_MST3_rcsb_4qms_chainA_altlocNone_docking-templateNone_4qmv-34W_ligand.sdf_1,4qms,4qmv,34W,1,10.213824030378111,-4.688451,0.3300000131130218,0.4126984126984127,0.7768689393997192
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_2j2i_chainB_altlocNone_docking-templateNone_4a7c-E46_ligand.sdf_1,2j2i,4a7c,E46,1,1.2106566105099448,-14.401979,0.2300000041723251,0.3406593406593406,0.8496282696723938
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_3bgq_chainA_altlocNone_docking-templateNone_4a7c-E46_ligand.sdf_1,3bgq,4a7c,E46,1,1.7128329916085976,-12.959963,0.9,0.5512820512820513,1.449917197227478
kinoml_OEPositDockingFeaturizer_Mouse_PKACa_rcsb_3idc_chainA_altlocNone_docking-templateNone_4xw6-ADP_ligand.sdf_1,3idc,4xw6,ADP,1,0.6212815011761605,-20.081028,0.89,0.9102564102564102,1.45826256275177
kinoml_OEPositDockingFeaturizer_Human_JAK2_rcsb_5tq7_chainA_altlocNone_docking-templateNone_4yth-467_ligand.sdf_1,5tq7,4yth,467,1,5.228553498784838,-11.453103,0.2399999946355819,0.3636363636363636,0.7125013470649719
kinoml_OEPositDockingFeaturizer_Human_BTK_rcsb_4rfz_chainA_altlocNone_docking-templateNone_7n5o-0BQ_ligand.sdf_1,4rfz,7n5o,0BQ,1,0.7062753948236716,-9.086449,0.2399999946355819,0.2183908045977011,0.3980244398117065
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_5kgk_chainA_altlocNone_docking-templateNone_3jxw-LXG_ligand.sdf_1,5kgk,3jxw,LXG,1,4.751555402089977,-11.305106,0.2399999946355819,0.3047619047619048,0.955985188484192
kinoml_OEPositDockingFeaturizer_Human_BRAF_rcsb_4pp7_chainA_altlocNone_docking-templateNone_3skc-BR2_ligand.sdf_1,4pp7,3skc,BR2,1,0.5197445887164195,-16.030457,0.72,0.4970414201183432,0.9798650741577148
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_3jpv_chainA_altlocNone_docking-templateNone_3vc4-0FS_ligand.sdf_1,3jpv,3vc4,0FS,1,3.2911655483531463,-9.853222,0.2399999946355819,0.2941176470588235,0.8038158416748047
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_3uo5_chainA_altlocNone_docking-templateNone_4o0s-ADN_ligand.sdf_1,3uo5,4o0s,ADN,1,2.741579673338559,-9.223052,0.1800000071525573,0.2,0.7824200987815857
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_5ipj_chainA_altlocNone_docking-templateNone_2o64-MYU_ligand.sdf_1,5ipj,2o64,MYU,1,3.5641754702327293,-10.860456,0.2300000041723251,0.3529411764705882,0.8934047818183899
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5os0_chainA_altlocNone_docking-templateNone_4byi-FH3_ligand.sdf_1,5os0,4byi,FH3,1,8.537405621190828,4.96941,0.0099999997764825,0.3087248322147651,0.8813908100128174
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_6vrv_chainA_altlocNone_docking-templateNone_4mbl-26L_ligand.sdf_1,6vrv,4mbl,26L,1,0.8507230911276467,-15.966764,0.1800000071525573,0.3,0.7358580827713013
kinoml_OEPositDockingFeaturizer_Human_BTK_rcsb_4yhf_chainB_altlocNone_docking-templateNone_7kxl-X9J_ligand.sdf_1,4yhf,7kxl,X9J,1,8.841610764690207,-9.346834,0.1800000071525573,0.419047619047619,0.548913300037384
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_3k5u_chainA_altlocNone_docking-templateNone_3fdn-MMH_ligand.sdf_1,3k5u,3fdn,MMH,1,6.638252470844015,-10.653911,0.2399999946355819,0.3522012578616352,0.8198729753494263
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_6r49_chainA_altlocNone_docking-templateNone_5dr6-SKE_ligand.sdf_1,6r49,5dr6,SKE,1,7.991624752525933,8.630489,0.0099999997764825,0.2448979591836734,0.6939297914505005
kinoml_OEPositDockingFeaturizer_Mouse_PKACa_rcsb_1l3r_chainE_altlocNone_docking-templateNone_4ib0-ADP_ligand.sdf_1,1l3r,4ib0,ADP,1,0.497583940433951,-25.345833,0.99,0.9315068493150684,1.3783819675445557
kinoml_OEPositDockingFeaturizer_Human_BTK_rcsb_4ot6_chainA_altlocNone_docking-templateNone_5bpy-4UQ_ligand.sdf_1,4ot6,5bpy,4UQ,1,2.855179170038766,-6.176815,0.72,0.6666666666666666,1.1669085025787354
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_1yxx_chainA_altlocNone_docking-templateNone_2j2i-LY4_ligand.sdf_1,1yxx,2j2i,LY4,1,5.646900097778047,-12.389435,0.2399999946355819,0.392156862745098,0.6200814247131348
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_2o63_chainA_altlocNone_docking-templateNone_3t9i-3T9_ligand.sdf_1,2o63,3t9i,3T9,1,8.751173288003537,-6.71584,0.43,0.4393939393939394,1.0805025100708008
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_4wrs_chainA_altlocNone_docking-templateNone_6l14-E2L_ligand.sdf_1,4wrs,6l14,E2L,1,2.9834166864519616,-12.776173,0.1800000071525573,0.4146341463414634,0.856342077255249
kinoml_OEPositDockingFeaturizer_Human_BTK_rcsb_6n9p_chainA_altlocNone_docking-templateNone_6w06-S5M_ligand.sdf_1,6n9p,6w06,S5M,1,3.0852647458077462,-11.795656,0.2399999946355819,0.4431818181818182,0.8622980713844299
kinoml_OEPositDockingFeaturizer_Human_BTK_rcsb_7n5y_chainA_altlocNone_docking-templateNone_4otq-2V2_ligand.sdf_1,7n5y,4otq,2V2,1,10.972941437919005,3.560212,0.0099999997764825,0.4210526315789473,0.6136350631713867
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_2x6e_chainA_altlocNone_docking-templateNone_6vpm-AMP_ligand.sdf_1,2x6e,6vpm,AMP,1,6.759969044179186,-11.812737,0.2399999946355819,0.25,0.6109141707420349
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5orl_chainA_altlocNone_docking-templateNone_5dos-ATP_ligand.sdf_1,5orl,5dos,ATP,1,1.461515475070643,17.367779,0.89,0.7307692307692307,1.1331865787506104
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_4xhk_chainB_altlocNone_docking-templateNone_5kgk-6SD_ligand.sdf_1,4xhk,5kgk,6SD,1,1.334828185840517,-10.380691,0.2399999946355819,0.3471074380165289,0.6058247089385986
kinoml_OEPositDockingFeaturizer_Human_BTK_rcsb_6s90_chainB_altlocNone_docking-templateNone_4z3v-4L6_ligand.sdf_1,6s90,4z3v,4L6,1,6.784048622197024,-8.810476,0.2399999946355819,0.3730569948186528,0.5500216484069824
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5os2_chainA_altlocNone_docking-templateNone_3up7-0C9_ligand.sdf_1,5os2,3up7,0C9,1,7.876236230195623,-0.528693,0.0199999995529651,0.1768707482993197,0.8353431820869446
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_1yxu_chainA_altlocNone_docking-templateNone_2xj2-985_ligand.sdf_1,1yxu,2xj2,985,1,7.001437315294624,-5.075615,0.0099999997764825,0.2814814814814815,0.9092525243759156
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5g15_chainA_altlocNone_docking-templateNone_5lxm-ADP_ligand.sdf_1,5g15,5lxm,ADP,1,2.1067477129276595,-8.992043,0.89,0.8205128205128205,1.439456343650818
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_6vrv_chainA_altlocNone_docking-templateNone_4n70-2HX_ligand.sdf_1,6vrv,4n70,2HX,1,1.65415270813132,-15.560983,0.1800000071525573,0.3947368421052631,0.6727587580680847
kinoml_OEPositDockingFeaturizer_Mouse_PKACa_rcsb_1jbp_chainE_altlocNone_docking-templateNone_4o21-ADP_ligand.sdf_1,1jbp,4o21,ADP,1,0.6081385989686524,23.966595,0.99,0.8356164383561644,1.5136709213256836
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_4iaa_chainA_altlocNone_docking-templateNone_4n70-2HX_ligand.sdf_1,4iaa,4n70,2HX,1,2.226232685434514,-14.301979,0.2399999946355819,0.3636363636363636,0.7286218404769897
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_3jxw_chainA_altlocNone_docking-templateNone_5dgz-L20_ligand.sdf_1,3jxw,5dgz,L20,1,3.48897413767046,-16.055866,0.2399999946355819,0.326797385620915,0.7341942191123962
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_3f2a_chainA_altlocNone_docking-templateNone_3jy0-LYG_ligand.sdf_1,3f2a,3jy0,LYG,1,5.480876833467104,-12.110231,0.2300000041723251,0.3555555555555555,0.9343319535255432
kinoml_OEPositDockingFeaturizer_Human_BTK_rcsb_5kup_chainA_altlocNone_docking-templateNone_4z3v-4L6_ligand.sdf_1,5kup,4z3v,4L6,1,7.367288210958856,-10.004476,0.2399999946355819,0.4180790960451977,0.6785074472427368
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_4lmu_chainA_altlocNone_docking-templateNone_5eol-5QO_ligand.sdf_1,4lmu,5eol,5QO,1,4.307598940202029,-13.192179,0.050000000745058,0.3188405797101449,0.8041623830795288
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_3jya_chainA_altlocNone_docking-templateNone_2o65-MYF_ligand.sdf_1,3jya,2o65,MYF,1,1.982153087840685,-11.812798,0.2300000041723251,0.3428571428571428,0.8012700080871582
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_3up2_chainA_altlocNone_docking-templateNone_4utd-ACP_ligand.sdf_1,3up2,4utd,ACP,1,8.286774912570806,-9.241674,0.2399999946355819,0.1851851851851851,0.757122814655304
kinoml_OEPositDockingFeaturizer_Human_BTK_rcsb_5p9i_chainA_altlocNone_docking-templateNone_6aua-BXJ_ligand.sdf_1,5p9i,6aua,BXJ,1,8.575150548727022,-4.244341,0.2399999946355819,0.4601769911504424,0.6438817977905273
kinoml_OEPositDockingFeaturizer_Human_BTK_rcsb_5p9k_chainA_altlocNone_docking-templateNone_6omu-MZJ_ligand.sdf_1,5p9k,6omu,MZJ,1,8.294248788693887,-11.026085,0.2399999946355819,0.5025125628140703,0.8643835783004761
kinoml_OEPositDockingFeaturizer_Human_BRAF_rcsb_6v30_chainA_altlocNone_docking-templateNone_4ehg-RI9_ligand.sdf_1,6v30,4ehg,RI9,1,12.358270066416363,3.451366,0.0099999997764825,0.3680981595092024,0.6637087464332581
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_5dwr_chainA_altlocNone_docking-templateNone_4wt6-3U6_ligand.sdf_1,5dwr,4wt6,3U6,1,1.0315985078902945,-14.920774,0.3300000131130218,0.4235294117647059,0.9171288013458252
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_3vbv_chainA_altlocNone_docking-templateNone_3vbx-0FO_ligand.sdf_1,3vbv,3vbx,0FO,1,4.233366009363089,-7.078128,0.43,0.56,1.2316765785217283
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_4k1b_chainA_altlocNone_docking-templateNone_3cxw-7CP_ligand.sdf_1,4k1b,3cxw,7CP,1,3.123525693827409,-11.872265,0.2399999946355819,0.3389830508474576,0.4838069081306457
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5ew9_chainA_altlocNone_docking-templateNone_5dr9-SKE_ligand.sdf_1,5ew9,5dr9,SKE,1,1.6088975521559268,-10.006759,0.1800000071525573,0.4785276073619632,0.7335432767868042
kinoml_OEPositDockingFeaturizer_Human_IRAK4_rcsb_6o8u_chainD_altlocNone_docking-templateNone_6f3d-CJT_ligand.sdf_1,6o8u,6f3d,CJT,1,1.666917075236284,-14.876883,0.1800000071525573,0.2682926829268293,0.7532899379730225
kinoml_OEPositDockingFeaturizer_Human_JAK2_rcsb_5cf6_chainA_altlocNone_docking-templateNone_6vng-R6M_ligand.sdf_1,5cf6,6vng,R6M,1,9.226607245524104,-11.039741,0.2399999946355819,0.3351351351351351,0.6140202283859253
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5os2_chainA_altlocNone_docking-templateNone_5ew9-5VC_ligand.sdf_1,5os2,5ew9,5VC,1,6.121766630427802,8.439066,0.0099999997764825,0.2592592592592592,0.7210359573364258
kinoml_OEPositDockingFeaturizer_Human_MAP2K1_rcsb_3dy7_chainA_altlocNone_docking-templateNone_3eqf-KSA_ligand.sdf_1,3dy7,3eqf,KSA,1,10.003682257763174,8.687784,0.0099999997764825,0.3132530120481928,0.3181129693984985
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_4alv_chainA_altlocNone_docking-templateNone_4dtk-7LI_ligand.sdf_1,4alv,4dtk,7LI,1,9.208839996438204,-3.504994,0.0099999997764825,0.2420382165605095,0.6189450621604919
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_3cxw_chainA_altlocNone_docking-templateNone_3vbq-0F5_ligand.sdf_1,3cxw,3vbq,0F5,1,6.356903353835104,-15.436268,0.2399999946355819,0.3866666666666666,0.6758226156234741
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_4wt6_chainA_altlocNone_docking-templateNone_6ykd-OWB_ligand.sdf_1,4wt6,6ykd,OWB,1,8.22372472662542,-10.630922,0.2399999946355819,0.4363636363636363,0.7045201659202576
kinoml_OEPositDockingFeaturizer_Human_MAP2K1_rcsb_4lmn_chainA_altlocNone_docking-templateNone_4u7z-3EW_ligand.sdf_1,4lmn,4u7z,3EW,1,5.185941948083192,-0.392318,0.0099999997764825,0.4813278008298755,0.2966322898864746
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5orv_chainA_altlocNone_docking-templateNone_1mq4-ADP_ligand.sdf_1,5orv,1mq4,ADP,1,0.2602715106561973,15.447054,0.99,0.7534246575342466,1.354842185974121
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_3dcv_chainA_altlocNone_docking-templateNone_2o65-MYF_ligand.sdf_1,3dcv,2o65,MYF,1,5.7035984773570005,-10.013741,0.2300000041723251,0.5166666666666667,1.053938865661621
kinoml_OEPositDockingFeaturizer_Human_JAK2_rcsb_6vnj_chainA_altlocNone_docking-templateNone_6wtn-RXT_ligand.sdf_1,6vnj,6wtn,RXT,1,8.010718268289871,-6.540227,0.1800000071525573,0.5125,0.6759560108184814
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_5n4r_chainA_altlocNone_docking-templateNone_6pcw-O97_ligand.sdf_1,5n4r,6pcw,O97,1,4.132499901365102,-9.620226,0.2399999946355819,0.3636363636363636,0.6203800439834595
kinoml_OEPositDockingFeaturizer_Human_MAP2K1_rcsb_3eqg_chainA_altlocNone_docking-templateNone_3vvh-ATP_ligand.sdf_1,3eqg,3vvh,ATP,1,1.852271203928632,18.12278,0.89,0.5814977973568282,0.7084987163543701
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_4gw8_chainA_altlocNone_docking-templateNone_6l17-E2X_ligand.sdf_1,4gw8,6l17,E2X,1,5.42762695107171,-13.749971,0.2399999946355819,0.3546099290780142,0.8313121795654297
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_6vpm_chainA_altlocNone_docking-templateNone_5dr9-SKE_ligand.sdf_1,6vpm,5dr9,SKE,1,10.018712741664968,-1.569276,0.0099999997764825,0.2481751824817518,0.7784179449081421
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_3h0z_chainA_altlocNone_docking-templateNone_5zan-9A6_ligand.sdf_1,3h0z,5zan,9A6,1,4.452608010340682,-12.893311,0.2399999946355819,0.4331797235023041,0.6855105757713318
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_3bgq_chainA_altlocNone_docking-templateNone_6no8-KUY_ligand.sdf_1,3bgq,6no8,KUY,1,1.9376775090381424,-14.988704,0.1800000071525573,0.4444444444444444,0.8444010615348816
kinoml_OEPositDockingFeaturizer_Human_MST3_rcsb_4w8d_chainA_altlocNone_docking-templateNone_4qmw-KS1_ligand.sdf_1,4w8d,4qmw,KS1,1,5.259541912087022,3.402823466385289e+38,0.5,0.4962406015037593,0.7926191687583923
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_4alv_chainA_altlocNone_docking-templateNone_6ykd-OWB_ligand.sdf_1,4alv,6ykd,OWB,1,8.202368081105055,28.382555,0.2300000041723251,0.4302325581395348,0.762690544128418
kinoml_OEPositDockingFeaturizer_Human_BTK_rcsb_5t18_chainA_altlocNone_docking-templateNone_7n5x-0GW_ligand.sdf_1,5t18,7n5x,0GW,1,0.2807055021679633,-9.719853,0.1800000071525573,0.3647058823529411,0.4899795949459076
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_6ykd_chainA_altlocNone_docking-templateNone_3bgz-VX3_ligand.sdf_1,6ykd,3bgz,VX3,1,1.370246693117702,-12.32984,0.1800000071525573,0.3354838709677419,0.802131175994873
kinoml_OEPositDockingFeaturizer_Mouse_PKACa_rcsb_4xw5_chainA_altlocNone_docking-templateNone_1rek-B8L_ligand.sdf_1,4xw5,1rek,B8L,1,11.402960456422344,-10.143586,0.2399999946355819,0.2626262626262626,0.6190346479415894
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_6r4c_chainA_altlocNone_docking-templateNone_5aaf-NL4_ligand.sdf_1,6r4c,5aaf,NL4,1,8.46884887135686,11.957929,0.0199999995529651,0.2485207100591716,0.716713011264801
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_3a99_chainA_altlocNone_docking-templateNone_6pdi-OCJ_ligand.sdf_1,3a99,6pdi,OCJ,1,5.90437641560418,-12.567728,0.2399999946355819,0.2822085889570552,0.6791011095046997
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5orz_chainA_altlocNone_docking-templateNone_5aad-5GX_ligand.sdf_1,5orz,5aad,5GX,1,7.871991972854752,8.924109,0.0099999997764825,0.1910828025477707,0.8374295234680176
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_6vru_chainA_altlocNone_docking-templateNone_4dtk-7LI_ligand.sdf_1,6vru,4dtk,7LI,1,6.343392076799289,-10.953187,0.1800000071525573,0.3211678832116788,0.8808525204658508
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_6l17_chainA_altlocNone_docking-templateNone_4xhk-3YR_ligand.sdf_1,6l17,4xhk,3YR,1,1.7718687269982183,-14.356133,0.2399999946355819,0.4415584415584415,0.8316078186035156
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_5tel_chainA_altlocNone_docking-templateNone_2xj1-XJ1_ligand.sdf_1,5tel,2xj1,XJ1,1,12.773445068578797,-2.141601,0.0099999997764825,0.3536585365853658,0.7838088870048523
kinoml_OEPositDockingFeaturizer_Human_IRAK4_rcsb_4ztm_chainC_altlocNone_docking-templateNone_4ztl-4S1_ligand.sdf_1,4ztm,4ztl,4S1,1,1.6605898100498446,-10.398864,0.91,0.8214285714285714,1.2128264904022217
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_6vpm_chainA_altlocNone_docking-templateNone_1ol7-ADP_ligand.sdf_1,6vpm,1ol7,ADP,1,2.1777985826670627,21.928301,0.89,0.7647058823529411,1.3022902011871338
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5obj_chainA_altlocNone_docking-templateNone_2xng-A0H_ligand.sdf_1,5obj,2xng,A0H,1,10.211877433375594,5.765625,0.0099999997764825,0.3043478260869565,0.7035106420516968
kinoml_OEPositDockingFeaturizer_Human_JAK2_rcsb_5tq3_chainB_altlocNone_docking-templateNone_4yth-467_ligand.sdf_1,5tq3,4yth,467,1,3.5931710613136785,-12.650791,0.2399999946355819,0.2784810126582278,0.8328766226768494
kinoml_OEPositDockingFeaturizer_Human_PIM1_rcsb_6vru_chainA_altlocNone_docking-templateNone_6kzi-RTX_ligand.sdf_1,6vru,6kzi,RTX,1,1.2030977204699556,-13.347157,0.1800000071525573,0.3235294117647059,1.0945093631744385
